strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
HyDE,Q02,easy,How many credit points is the Advanced Machine Learning module worth?,6 credit points (CP).,1,1,1,1.0,31.52,,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",The Advanced Machine Learning module (module code: ML-ADV) is worth 6 credit points. This credit allocation follows the standard ECTS system implemented in the TUHH module handbook. The module is designed for advanced students in computer science and related disciplines.
HyDE,Q03,easy,What are the recommended prerequisites for Advanced Machine Learning?,"Mathematics I-III, Numerical Mathematics / Numerics, and programming skills preferably in Python.",1,1,1,1.0,29.9,,"Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The recommended prerequisites for the Advanced Machine Learning module at TUHH include proficiency in programming fundamentals, typically using Python. Students should also possess a solid foundation in linear algebra, calculus, and probability theory. Additionally, prior exposure to core machine learning concepts and algorithms is essential, such as those covered in introductory courses like Machine Learning I."
HyDE,Q04,easy,Who is responsible for the Advanced Machine Learning module at TUHH?,Dr. Jens-Peter Zemke.,1,1,1,1.0,32.96,,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The Advanced Machine Learning module (module code: 100000000) at TUHH is taught by Prof. Dr. Thomas Hofmann. As the lead lecturer, Prof. Hofmann is responsible for the academic content, assessment, and coordination of the module. This module is part of the Computer Science study programme at the Faculty of Mathematics and Natural Sciences."
HyDE,Q05,easy,What type of examination does the Advanced Machine Learning module use?,"Written exam, 90 minutes.",1,1,1,1.0,31.99,,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",The Advanced Machine Learning module at TUHH is assessed through a written examination. This examination comprises both a written test and a project report. This combination evaluates both theoretical understanding and practical application of machine learning concepts.
HyDE,Q06,medium,What topics are taught in the Advanced Machine Learning lecture?,Basics of neural nets; feedforward networks and backpropagation; CNNs; RNNs; adversarial attacks; residual networks; neural ODEs; autoencoders; GANs; attention and transformers.,0,0,0,0.0,32.73,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L2987 | ECTS: 3 |  | Course L2987: Machine Learning for Physical Systems |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Prof. Roland Can Aydin |  | Language EN |  | Cycle WiSe |  | Content In this lecture, students will delve into the advanced integration of machine learning techniques with physical systems. The lecture |  | covers sophisticate","The Advanced Machine Learning lecture at TUHH covers core theoretical and practical aspects of modern machine learning techniques. Key topics include deep learning architectures, reinforcement learning frameworks, probabilistic modeling, and advanced optimization methods. Students gain hands-on experience applying these concepts to solve complex real-world data science problems."
HyDE,Q07,easy,In which semester is the Advanced Machine Learning course offered?,Winter semester (WiSe).,0,0,0,0.0,28.8,,"Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",The Advanced Machine Learning course is offered in the summer semester. This module is designed for master's students and typically runs in the second semester of the academic year. It serves as a specialized elective within the computer science curriculum at TUHH.
HyDE,Q08,medium,Is Advanced Machine Learning compulsory for Data Science students?,Yes — it is listed as Core Qualification: Compulsory in the Data Science curriculum.,1,1,1,1.0,27.97,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",Advanced Machine Learning is a compulsory core module for all Data Science students in the TUHH Bachelor of Science program. It is formally required as part of the degree curriculum and carries 6 ECTS credits. This module is essential for achieving the program's academic requirements and is not optional.
HyDE,Q09,medium,Which TUHH programs include Advanced Machine Learning in their curriculum?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, and Theoretical Mechanical Engineering.",0,1,1,0.2,28.5,,"Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",The Technical University of Hanover (TUHH) offers an Advanced Machine Learning module within its Master of Science in Data Science and AI program. This module is also included in the Master of Science in Computer Science curriculum. Both programs integrate this specialized course as part of their advanced curriculum for students pursuing research or industry applications in machine learning.
HyDE,Q10,medium,What is the workload for the Advanced Machine Learning module?,Total workload 124 hours: Independent Study Time 62 h + Study Time in Lecture 28 h for the course component.,0,0,0,0.0,27.5,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | appropriate machine learning algorithm. |  | Autonomy The  module  places  a  particular  emphasis  on  enabling  students  to  achieve  the  competence  level  both  in  group  work  (homework |  | assignments) as well as individually (during the exercises). |  | Workload in Hours Independent Study Time 124, Study Time in Lecture 56 |  | Credit points 6 |  | Course achievement Compulsory Bonus | 20 % |  | No |  | Form |","The Advanced Machine Learning module (6 credits) requires a total workload of approximately 120 hours per semester. This includes 30 hours of lecture time and 90 hours of self-study, assignments, and project work. The workload aligns with the standard TUHH credit-to-hours conversion (1 credit ≈ 25 hours)."
HyDE,Q11,medium,How many hours per week is the Advanced Machine Learning lecture?,2 hours/week lecture + 2 hours/week recitation (small group) = 4 hrs/wk total.,1,1,1,1.0,36.12,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L3399 | ECTS: 3 |  | Course L3399: Advanced Ethics of Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Prof. Maximilian Kiener |  | Language EN |  | Cycle WiSe |  | Content |  | Literature","The Advanced Machine Learning lecture at TUHH typically requires **2 hours of attendance per week**. This lecture component is part of the module's scheduled teaching activities. The exact weekly hours may vary slightly depending on the specific semester offering, but the standard is **2 hours**."
HyDE,Q12,hard,What is the difference between Core Qualification and Elective modules in the Data Science program?,Core Qualification modules are compulsory for all program students. Elective modules are optional and allow specialisation in a sub-field.,1,1,1,1.0,30.9,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","In the TUHH Data Science program, Core Qualification modules are mandatory courses that all students must complete to establish foundational knowledge in data science principles and technical skills. Elective modules, in contrast, are optional courses selected from a broader range of specialized topics, allowing students to tailor their studies to specific interests or career goals. This distinction ensures that Core Qualification modules provide essential, unifying expertise for the degree, while Electives enable deeper specialization and flexibility within the program structure."
HyDE,Q13,hard,How many total credit points are needed to finish the Data Science master?,120 credit points — standard for a 4-semester German M.Sc.,1,1,1,1.0,31.96,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","Students must complete a total of 120 credit points to graduate from the Data Science master's program at TUHH. This credit point requirement covers all mandatory and elective modules, as well as the final thesis. The 120 credit point standard is explicitly stated in the TUHH Data Science master's program handbook."
HyDE,Q14,medium,I love mathematics and programming. What should I study at TUHH?,Data Science or Computer Science would suit you well — both require strong mathematical foundations and programming (Python).,0,0,0,0.0,40.93,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","If you love mathematics and programming, the **Computer Science Bachelor's program** at TUHH is the ideal choice. This program provides a rigorous foundation in both theoretical mathematics and practical programming through its core curriculum, directly aligning with your interests. You can further specialize in mathematical aspects of computer science during your studies, ensuring a strong interdisciplinary focus."
HyDE,Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",1,1,1,1.0,36.22,,"Program: Masters Comp Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ","The module ""Deep Learning"" (module code 1200000000) covers the theoretical foundations and practical implementation of neural networks and deep learning techniques. This undergraduate-level module focuses on key concepts such as convolutional neural networks, recurrent neural networks, and applications in areas like computer vision and natural language processing. It is part of the Computer Science curriculum at TUHH and provides a structured introduction to modern machine learning approaches."
HyDE,Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,1,1,1,1.0,28.06,,Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Autoencoder Application - Constellation Shaping II |  | Training without a channel model |  | Mutual information neural estimator |  | Hands-on session |  | Generative Adversarial Network Application - Channel Modelling |  | Recap realistic channels with non-linear hardware impairments |  | Training a digital twin of a realistic channel with insufficient training data |  | Hands-on session |  | Recurrent Neural Network A,"For a clear understanding of Generative Adversarial Networks (GANs), you should take the **Deep Learning** module (Module Code: 1200000000). This module explicitly covers GANs as a core application within deep learning frameworks, providing the theoretical foundation and practical implementation skills needed. Register for this module through the TUHH module handbook under the ""Computer Science"" faculty section to access the relevant lectures and exercises."
HyDE,Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",0,0,0,0.0,34.36,,"Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | environment) and provide links to ai / robotics / machine learning / computer vision. |  | Skills Students  can  analyze  a  complex  application  scenario  and  use  artiﬁcial  intelligence  methods  (particularly  from  robotics,  machine |  | learning, computer vision) to implement an intelligent system. Furthermore, students will be able to deﬁne criteria to assess the |  | function of the system and evaluate the sys","To pursue AI research after your master's at TUHH, focus on core modules in **Artificial Intelligence, Machine Learning, and Computer Vision** within the Computer Science curriculum. Actively engage with TUHH's dedicated **AI Research Group** for supervised projects and access to cutting-edge tools like TensorFlow and PyTorch through the university's research infrastructure. Prioritize hands-on experience via the **Master's Thesis** in AI or collaborative projects with industry partners to develop the practical skills essential for impactful research."
HyDE,Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,27.81,,"Program: Masters Mechatronics | Module: Unknown - Unknown Module | ECTS: 0 |  | Skills Depending  on  the  type  of  project,  students  can,  for  example,  plan  and  conduct  experiments,  carry  out  research-related |  | programming, simulations or analyze data in a specific way. |  | In  groups,  students  can  grasp  research  and  application-related  tasks,  develop  solution  strategies  independently,  deﬁne  work |  | processes and work on them collaboratively. |  | Students can stru","Here is a concise, factual 3-sentence passage suitable for the TUHH module handbook: |  | > TUHH offers numerous modules explicitly designed to foster teamwork and collaborative project work. Engineering, computer science, and applied sciences departments include group-based projects, laboratory exercises, and team-based research assignments as standard components of their curricula. Students interested in working in teams will find structured opportunities for practical collaboration across these modules."
HyDE,Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",0,1,1,0.2,33.69,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","Yes, students with a physics background are eligible to apply for the Data Science program at TUHH. Your physics training provides a strong foundation in mathematical modeling, statistical analysis, and problem-solving skills, which are directly relevant to the core requirements of the Data Science curriculum. For official admission details and program-specific requirements, please refer to the TUHH Data Science program section in the current module handbook."
HyDE,Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,0,1,1,0.333,28.33,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | explain  aspects  regarding  the  practical  implementation  of  numerical  methods  with  respect  to  computational  and  storage |  | complexity. |  | Skills Students are able to |  | implement, apply and compare advanced numerical methods in Python, |  | justify the convergence behaviour of numerical methods with respect to the problem and solution algorithm and to transfer |  | it to related problems, |  | for  a  g","The TUHH module handbook specifies that Python programming is explicitly covered in the core module ""Programmieren mit Python"" (Computer Science Bachelor). Additionally, Python is a primary tool for data analysis and processing in the module ""Data Science"" (Computer Science Bachelor). Python is also applied within several engineering modules, including ""Numerische Methoden"" (Engineering Bachelor), where it is used for computational tasks and simulations."
HyDE,Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,0,0,0,0.0,32.22,,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The Advanced Machine Learning course at TUHH is taught in English. This language of instruction applies to all lectures, seminars, and assessments for the module. The official course description in the TUHH module handbook explicitly states this English-language requirement."
HyDE,Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,1,1,1,1.0,28.55,,Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | The program is organized as a two-year program (four semesters) and begins each year in October. It consists of two and a half semesters of lectures | and  lab  courses  and  one  and  a  half  semesters  devoted  to  working  in  a  research  team  (project  work)  and  writing  the  master's  thesis.  The  curriculum | oﬀers a lot of freedom to set your own focus in the ﬁeld of data science. The academic degree of Mast,The Master of Science in Data Science at TUHH is a full-time program that lasts two academic years. This duration is standard for the Master of Science degree structure as defined in the TUHH module handbook. The program culminates in the award of the Master of Science (M.Sc.) degree upon successful completion of all required modules and the final thesis.
HyDE,Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,1,1,1,1.0,32.53,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","The Data Science master's program at TUHH requires applicants to hold a bachelor's degree in a relevant field such as computer science, mathematics, statistics, or engineering. Specific academic prerequisites include proficiency in programming, data analysis, and mathematical fundamentals, typically demonstrated through completed coursework. International students must provide proof of language proficiency in English (e.g., TOEFL, IELTS) or German, depending on the language of instruction for their application."
HyDE,Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,0,0,0,0.0,33.81,,"Program: Masters Mechatronics | Module: Unknown - Unknown Module | ECTS: 0 |  | Logistical regressions |  | Neuronal Networks |  | Support Vector Machines |  | Ensemble Learning |  | Unsupervised Learning: |  | Hierarchical Clustering, K-Mean |  | Literature John D. Kelleher, Fundamentals of Machine Learning for Predictive Data Analytics: Algorithms, Worked Examples, and Case Studies |  | (MIT Press) |  | Tom M. Mitchell, Machine Learning |  | Kevin P. Murphy, Machine Learning: A Probabilistic P","The Advanced Machine Learning module at TUHH recommends *Pattern Recognition and Machine Learning* by Christopher M. Bishop as the primary foundational textbook. Students are also advised to consult the recent survey paper ""Deep Learning"" by Ian Goodfellow, Yoshua Bengio, and Aaron Courville for comprehensive coverage of contemporary techniques. This literature combination provides essential theoretical grounding and practical context for the module's advanced topics."
HyDE,Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,1,1,1,1.0,36.64,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","Computer Science at TUHH provides a strong foundation in theoretical computer science, software engineering, and algorithmic problem-solving, emphasizing core principles of computation and system design. In contrast, the Data Science program focuses on practical data analysis, machine learning, statistical modeling, and real-world data-driven applications, integrating domain knowledge with computational techniques. This distinction results in Computer Science graduates being well-prepared for traditional software development and systems roles, while Data Science graduates specialize in extracting insights and building solutions from complex data."
HyDE,Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",1,1,1,1.0,57.26,,"Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The Advanced Machine Learning module is included in the curriculum for students pursuing the Bachelor of Science in Computer Science, the Master of Science in Computer Science, and the Master of Science in Data Science at TUHH. This module provides advanced theoretical and practical training in machine learning methodologies. Students enrolled in these specific academic programs are required to complete this module as part of their degree requirements."
HyDE,Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",0,0,0,0.0,38.86,,Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | and  approaches  of  machine  learning  in  various  ﬁelds  of  electrical  engineering.  They  know  exemplary  applications  of  machine |  | learning in electrical engineering. |  | The students are familiar with the contents of the module courses. They can explain and apply them to new problems. |  | Skills The students are able to apply methods from machine learning to problems in electrical engineering. They are ab,"The Technical University of Hanover (TUHH) offers machine learning modules within its Bachelor of Science in Computer Science program. Additionally, the Bachelor of Engineering in Electrical Engineering includes specialized courses in machine learning applications. These programs integrate machine learning as part of their curriculum to provide students with relevant technical skills."
HyDE,Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,37.68,,Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | models. |  | 6.  Graduates can classify their knowledge of diﬀerent application areas of data science and combine it to solve complex problems as well as adapt |  | and further develop the methodological knowledge they have learned to specific applications. |  | 7.  Graduates have advanced knowledge of the ethical challenges in dealing with artificial intelligence and machine learning. |  | Skills |  | 1.  The ability to,"After completing the Data Science master's program at TUHH, you will have developed strong technical proficiency in Python, SQL, and data manipulation tools such as Pandas and NumPy. You will also possess advanced skills in statistical modeling, machine learning algorithms, and the ability to interpret complex data to derive actionable insights. Finally, you will be equipped with the practical expertise to solve real-world data-driven problems using a structured analytical approach."
HyDE,Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,41.92,,"Program: Masters Mechatronics | Module: Unknown - Unknown Module | ECTS: 0 |  | formulate  convergence  statements  for  the  taught  numerical  methods  (including  the  necessary  assumptions  about  the |  | solved problem), |  | explain aspects regarding the practical realisation of a method, |  | select the appropriate numerical method for speciﬁc problems, implement the numerical algorithms eﬃciently and interpret |  | the numerical results. |  | Skills Students are able to |  | implement,","The Technical University of Hanover (TUHH) offers a dedicated dual degree program combining engineering studies with advanced mathematics, providing a structured pathway for students seeking this integration. Within engineering disciplines such as mechanical, electrical, or computer engineering, specialized modules in applied mathematics, computational methods, and optimization are available to deepen technical proficiency alongside mathematical theory. This approach ensures students develop the analytical and problem-solving skills essential for complex engineering challenges while maintaining a rigorous mathematical foundation."
HyDE,Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,1,1,1,1.0,32.58,,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","Yes, certain modules are compulsory across multiple TUHH master programs. Specifically, the ""Master's Core"" modules (e.g., *Advanced Research Methods*, *Professional Ethics in Technology*, and *Interdisciplinary Problem Solving*) are required for all students enrolled in the Master of Science in Engineering, Master of Business Administration, and Master of Social Sciences programs. These cross-programme compulsory modules ensure foundational competencies and interdisciplinary alignment for graduates across these disciplines."
