strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
Hybrid + Rerank,Q12,hard,What is the difference between Core Qualification and Elective modules in the Data Science program?,Core Qualification modules are compulsory for all program students. Elective modules are optional and allow specialisation in a sub-field.,1,1,1,1.0,4.99,"In the Master's Data Sci program, a Core Qualification module has 6 ECTS points, whereas an Elective module also has 6 ECTS points. The main difference lies in their compulsory status: Core Qualification modules are compulsory for all students, while Elective modules can be chosen by",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 3 |  | Credit points 3 |  | Course achievement None |  | Examination Subject theoretical and practical work |  | Examination duration and |  | Group project (written elaboration) |  | scale |  | Assignment for the |  | Data Science: Core Qualification: Compulsory |  | Following Curricula |  | Computer Science in Engineering: Specialisation IV. Subject Specific Focus: Elective Compulsory,N/A
Hybrid + Rerank,Q13,hard,How many total credit points are needed to finish the Data Science master?,120 credit points — standard for a 4-semester German M.Sc.,1,1,1,1.0,4.85,"To complete the Master's program in Data Science, a total of 120 LP (Lehreseinheiten) is required. This includes: |  | * 90 LP from lectures and lab courses | * 30 LP for the Master's thesis | * The remaining 0 LP are distributed among various modules",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | The program is organized as a two-year program (four semesters) and begins each year in October. It consists of two and a half semesters of lectures | and  lab  courses  and  one  and  a  half  semesters  devoted  to  working  in  a  research  team  (project  work)  and  writing  the  master's  thesis.  The  curriculum | oﬀers a lot of freedom to set your own focus in the ﬁeld of data science. The academic degree of Mast,N/A
Hybrid + Rerank,Q14,medium,I love mathematics and programming. What should I study at TUHH?,Data Science or Computer Science would suit you well — both require strong mathematical foundations and programming (Python).,0,0,0,0.0,5.91,"Based on your interests in mathematics and programming, I would recommend the Master's program in Data Science (M.Sc. Data Sci) with a focus on Specialization I: Data Science & Mathematics. |  | This specialization aligns perfectly with your strengths in mathematics and programming, as it provides a comprehensive education in data","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Hybrid + Rerank,Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",1,1,1,1.0,7.71,"Based on the provided context, it appears that there are multiple modules related to deep learning and neural networks across different programs at TUHH. |  | However, one program that stands out is the Master's in Data Science (MSc Data Sci). The course ""Advanced Machine Learning"" (L2322) seems","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | products, services and processes. |  | This course introduces the fundamentals and current state of machine learning for natural language processing (NLP) and graphs |  | in terms of content, users, and social relations. The course has a particular emphasis on key advancements in deep learning (or |  | neural  network)  architectures,  which  in  recent  years  have  obtained  very  high  performance  across  many  diﬀer",N/A
Hybrid + Rerank,Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,1,1,1,1.0,5.46,"Based on the provided context, it seems that you are interested in learning about Generative Adversarial Networks (GANs).  |  | I would recommend taking the ""Representation Learning and Generative Models"" module from either the Master's Data Science or Master's Computer Science program. This module covers various topics related",Program: Masters ICS | Module: Unknown - Unknown Module | ECTS: 0 |  | Autoencoder Application - Constellation Shaping II |  | Training without a channel model |  | Mutual information neural estimator |  | Hands-on session |  | Generative Adversarial Network Application - Channel Modelling |  | Recap realistic channels with non-linear hardware impairments |  | Training a digital twin of a realistic channel with insufficient training data |  | Hands-on session |  | Recurrent Neural Network Applic,N/A
Hybrid + Rerank,Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",1,1,1,1.0,6.6,"Based on the context provided, it seems that you are interested in pursuing a career in AI research after completing your Master's degree. |  | Considering the modules and programs available at TUHH, I would recommend focusing on the Masters Data Science program. This is because the program covers advanced topics such as Advanced Machine Learning",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,8.06,"Based on the provided context, it appears that you are interested in modules related to teamwork. |  | The Masters GTIME program seems to be a good match for your interests, as it focuses on developing skills for management and problem-solving in various organizations. The program emphasizes the importance of teamwork, collaboration, and communication","Program: Masters GTIME | Module: Unknown - Unknown Module | ECTS: 0 |  | compelling  visual  support.  Also,  future  change  makers  need  to  bring  together  perspectives  in  multidisciplinary  and  increasingly |  | intercultural  teams.  Being  able  to  give  and  receive  feedback  in  a  constructive  way  is  equally  important.  Communication  will  be |  | discussed in these different facets in an interactive format and a focus on practical application. |  | Literature Kratzer,  J., ",N/A
Hybrid + Rerank,Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",1,1,1,1.0,6.17,"Based on the provided context, it appears that you have a strong foundation in physics and are interested in applying to the Master's Data Science program at TUHH. |  | The program is designed to prepare students for careers in research and development in academic or industrial environments, working with large amounts of data. Given your","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Computer Science: Specialisation IV. Subject Specific Focus: Elective Compulsory |  | Following Curricula |  | Data Science: Core Qualification: Compulsory |  | Electrical  Engineering  and  Information  Technology:  Specialisation  Microwave  Engineering,  Optics,  and  Electromagnetic |  | Compatibility: Compulsory |  | Electrical Engineering and Information Technology: Specialisation Medical Technology: Compulsory |  ",N/A
Hybrid + Rerank,Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,1,1,1,1.0,6.34,"The modules that involve Python programming are: |  | - M2001 - Reinforcement Learning (both L3305 and L3306) | - Master in Data Science (unknown module, but it is mentioned that proficiency in Python for deep learning applications is required)",Program: Masters ICS | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |  | T,N/A
Hybrid + Rerank,Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,1,1,1,1.0,5.5,The Advanced Machine Learning course (L2322) is taught in English.,"Program: Masters Comp Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ",N/A
Hybrid + Rerank,Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,1,1,1,1.0,4.44,"According to the provided context, the Master's program in Data Science at TUHH consists of a two-year program (four semesters).",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | The program is organized as a two-year program (four semesters) and begins each year in October. It consists of two and a half semesters of lectures | and  lab  courses  and  one  and  a  half  semesters  devoted  to  working  in  a  research  team  (project  work)  and  writing  the  master's  thesis.  The  curriculum | oﬀers a lot of freedom to set your own focus in the ﬁeld of data science. The academic degree of Mast,N/A
Hybrid + Rerank,Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,1,1,1,1.0,6.04,"According to General Regulations §21 (1), the admission requirements for the Master's Data Sci program at TUHH are: |  | * At least 60 credit points have to be achieved in the study programme. |  | This means that students must have completed a sufficient number of credits before being considered for admission to the Master",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | Credit points 6 |  | Course achievement Compulsory Bonus | 15 % |  | No |  | Form |  | Presentation |  | Description |  | Examination Written exam |  | Examination duration and |  | 90 minutes |  | scale |  | Assignment for the |  | Data Science: Specialisation III. Applications: Elective Compulsory |  | Following Curricula |  | International Management and Engineering: Specialisation II. Logistics: Elective Compulsory |,N/A
Hybrid + Rerank,Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,1,1,1,1.0,6.24,"The recommended literature for the Advanced Machine Learning module includes: |  | 1. ""neuralnetworksanddeeplearning.com/"" (online work) | 2. ""deeplearningbook.org/"" (online work) |  | Additionally, students are also encouraged to use the provided script and John D. Kelleher's book","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec",N/A
Hybrid + Rerank,Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,1,1,1,1.0,5.35,"The main difference between the Data Science program and the Computer Science program lies in their focus areas. |  | The Master's in Data Science (Masters Data Sci) focuses on extracting insights from data to solve real-world problems, with a special emphasis on IoT systems. It covers topics such as implementing simple compression algorithms","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | literature to summarize and present the acquired knowledge and link it to the contents of other courses. |  | Workload in Hours Independent Study Time 110, Study Time in Lecture 70 |  | Credit points 6 |  | Course achievement Compulsory Bonus | 15 % |  | No |  | Form |  | Excercises |  | Description |  | Examination Written exam |  | Examination duration and |  | 120 min |  | scale |  | Assignment for the |  | Computer S",N/A
Hybrid + Rerank,Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",1,1,1,1.0,6.61,"The Masters Comp Sci program shares the Advanced Machine Learning (M1552) module.  |  | This program matches your interests because it focuses on computer science, which is closely related to machine learning and artificial intelligence, making it a suitable choice for those interested in advanced machine learning topics like reinforcement learning.",Program: Masters ICS | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |  | T,N/A
Hybrid + Rerank,Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",1,1,1,1.0,5.86,"The following TUHH programs involve machine learning: |  | 1. Master's in Data Science (Masters Data Sci) - This program covers a wide range of topics related to machine learning, including Machine Learning I and II, Advanced Machine Learning, and Reinforcement Learning. | 2. Master's in Computer Science (",Program: Masters Comp Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,6.32,"Based on the provided context from the TUHH Module Handbook, it appears that the Master's in Data Science program provides students with a comprehensive education in data science, including mathematical and computer science foundations, statistical models, machine learning, and data management. |  | After completing the program, graduates will have advanced skills in",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | models. |  | 6.  Graduates can classify their knowledge of diﬀerent application areas of data science and combine it to solve complex problems as well as adapt |  | and further develop the methodological knowledge they have learned to specific applications. |  | 7.  Graduates have advanced knowledge of the ethical challenges in dealing with artificial intelligence and machine learning. |  | Skills |  | 1.  The ability to,N/A
Hybrid + Rerank,Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,6.01,"Based on your interest in combining engineering with advanced mathematics, I would recommend the Master's program in Data Science (Masters Data Sci). This program offers a specialization in ""Data Science & Mathematics"" which aligns perfectly with your interests. |  | The Data Science program at TUHH provides a strong foundation in mathematical",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Technomathematics: Specialisation I. Mathematics: Elective Compulsory |  | Theoretical Mechanical Engineering: Core Qualification: Compulsory |  | Process Engineering: Specialisation Chemical Process Engineering: Elective Compulsory |  | Process Engineering: Specialisation Process Engineering: Elective Compulsory,N/A
Hybrid + Rerank,Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,0,0,0,0.0,5.55,"Yes, there are modules that are compulsory across multiple TUHH master programs. |  | One example is ""Mechatronics"" which is a core qualification in the following programs: |  | * Masters MEM | * International Management and Engineering (Specialisation II. Mechatronics) | * Mechanical Engineering and Management (Specialisation Me",Program: Masters MEM | Module: Unknown - Unknown Module | ECTS: 0 |  | Energy Systems: Core Qualification: Elective Compulsory |  | Energy Systems: Specialisation Energy Systems: Elective Compulsory |  | Aircraft Systems Engineering: Core Qualification: Elective Compulsory |  | Aeronautics: Core Qualification: Elective Compulsory |  | Mechanical Engineering - Product Development and Production: Core Qualification: Elective Compulsory |  | Mechanical Engineering and Management: Specialisation Mec,N/A
HyDE,Q01,easy,What is the module Advanced Machine Learning about?,"Advanced Machine Learning (M1552) covers neural networks, backpropagation, CNNs, RNNs, GANs, Autoencoders and Transformers. It is worth 6 CP, examined by a 90-minute written exam, and taught in English in the winter semester.",1,1,1,1.0,12.11,"The module ""Advanced Machine Learning"" (M1552) covers state-of-the-art neural networks and their mathematical basics. Students will learn to name, classify, and assess different neural networks, as well as implement, understand, and apply them in various fields of application. The module also focuses on developing","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The module ""Advanced Machine Learning"" (Kurs: Fortgeschrittene Maschinelles Lernen) at the Technical University Hamburg Harbour and Engineering (TUHH) provides an in-depth exploration of advanced machine learning techniques, including deep learning, natural language processing, and reinforcement learning. Students will learn to apply these methods to real-world problems, such as computer vision, speech recognition, and predictive modeling, using a range of programming languages and tools. Through a combination of lectures, discussions, and project work, students will develop the skills and knowledge needed to design and implement complex machine learning systems in various domains."
HyDE,Q02,easy,How many credit points is the Advanced Machine Learning module worth?,6 credit points (CP).,1,1,1,1.0,8.78,The Advanced Machine Learning module (M1552) is worth 3 ECTS credits.,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The Advanced Machine Learning module is worth 6 credit points and is part of the Master's programme in Computer Science at the Technical University Hamburg Harbour (TUHH). This module contributes to a total of 180 credit points required for completion of the Master's degree. The credit point value may be subject to change, so students are advised to check the current module description and course catalogue for the most up-to-date information."
HyDE,Q03,easy,What are the recommended prerequisites for Advanced Machine Learning?,"Mathematics I-III, Numerical Mathematics / Numerics, and programming skills preferably in Python.",1,1,1,1.0,10.33,"The recommended previous knowledge for Module M1552 - Advanced Machine Learning is: |  | 1. Mathematics I-III | 2. Numerical Mathematics 1/ Numerics | 3. Programming skills, preferably in Python. |  | These prerequisites suggest that students should have a solid foundation in mathematical and numerical concepts, as well","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","For the course ""Advanced Machine Learning"" (MA 311), prior knowledge of machine learning fundamentals is assumed, including experience with supervised and unsupervised learning algorithms, neural networks, and deep learning techniques. Students are expected to have a solid understanding of mathematical optimization methods, probability theory, and linear algebra, as well as programming skills in Python or R. Additionally, familiarity with data preprocessing, feature engineering, and model evaluation metrics is also recommended."
HyDE,Q04,easy,Who is responsible for the Advanced Machine Learning module at TUHH?,Dr. Jens-Peter Zemke.,1,1,1,1.0,8.86,The Advanced Machine Learning module (M1552) at TUHH is responsible by Dr. Jens-Peter Zemke.,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The Advanced Machine Learning module at the Hamburg University of Technology (TUHH) is taught by the Department of Computer Science, which is part of the Faculty of Mathematics and Physics. The module is typically led by a team of lecturers from the department's research groups in machine learning and artificial intelligence. Students can expect to learn from experienced academics who are actively involved in research and industry applications in these areas."
HyDE,Q05,easy,What type of examination does the Advanced Machine Learning module use?,"Written exam, 90 minutes.",0,1,1,0.333,8.88,The Advanced Machine Learning module uses an oral exam. The individual background of the students will be taken into consideration during the exam.,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | students,  and  students  with  deeper  knowledge  in  electrical  engineering  but  less  knowledge  in  machine  learning  methods,  e.g. |  | electrical engineering students. Machine learning methods will be explained on a relatively high level indicating mainly principle |  | ideas. The focus is on specific applications in electrical engineering and information technology. |  | The chapters of the course will be unde","The Advanced Machine Learning module at the Technical University Hamburg-Harburg (TUHH) employs a combination of written and practical assessments to evaluate student understanding. The written component consists of multiple-choice questions, short-answer questions, and essay-style responses, while the practical assessment involves completing machine learning projects or participating in group-based problem-solving exercises. A final oral examination may also be required, where students are expected to present their project work and defend their solutions against a panel of examiners."
HyDE,Q06,medium,What topics are taught in the Advanced Machine Learning lecture?,Basics of neural nets; feedforward networks and backpropagation; CNNs; RNNs; adversarial attacks; residual networks; neural ODEs; autoencoders; GANs; attention and transformers.,0,1,1,0.2,8.93,"The Advanced Machine Learning (L2322) lecture covers various topics related to machine learning.  |  | Unfortunately, I don't have enough information about that in the provided documents.","Program: Masters Mechatronics | Module: Unknown - Unknown Module | Course: L2003 | ECTS: 2 |  | Course L2003: Basics of Machine Learning |  | Typ Lecture |  | Hrs/wk 1 |  | CP 2 |  | Workload in Hours Independent Study Time 46, Study Time in Lecture 14 |  | Lecturer Prof. Sibylle Schupp |  | Language EN |  | Cycle WiSe |  | Content |  | Students are able to understand speciﬁc procedures of machine learning and to use on real life examples. Students are able to use |  | appropriate procedures for","In the Advanced Machine Learning lecture at the Technical University Hamburg Harbor (TUHH), students can expect to explore advanced topics such as deep learning architectures, transfer learning, and reinforcement learning. The course also covers specialized areas like natural language processing, computer vision, and generative models, providing a comprehensive understanding of modern machine learning techniques. Additionally, the lecture delves into the latest advancements in machine learning, including explainability methods, fairness and bias mitigation, and applications in real-world domains."
HyDE,Q07,easy,In which semester is the Advanced Machine Learning course offered?,Winter semester (WiSe).,0,0,0,0.0,8.52,The Advanced Machine Learning (L2322) course is offered in the Winter Semester (WiSe).,"Program: Masters Mechatronics | Module: Unknown - Unknown Module | Course: L2003 | ECTS: 2 |  | Course L2003: Basics of Machine Learning |  | Typ Lecture |  | Hrs/wk 1 |  | CP 2 |  | Workload in Hours Independent Study Time 46, Study Time in Lecture 14 |  | Lecturer Prof. Sibylle Schupp |  | Language EN |  | Cycle WiSe |  | Content |  | Students are able to understand speciﬁc procedures of machine learning and to use on real life examples. Students are able to use |  | appropriate procedures for","The Advanced Machine Learning course (MATH 312) is typically offered in the winter semester at the Technical University Hamburg Elbstrand (TUHH). The exact dates of the course may vary from year to year, but it usually takes place from mid-January to late April. Students are advised to check the official TUHH course catalog or contact the department for the most up-to-date information on the course schedule and availability."
HyDE,Q08,medium,Is Advanced Machine Learning compulsory for Data Science students?,Yes — it is listed as Core Qualification: Compulsory in the Data Science curriculum.,1,1,1,1.0,9.51,"The module ""Advanced Machine Learning"" (M1552) is not a core qualification, but rather an elective module. However, it is recommended as a prerequisite for the course ""Advanced Ethics of Machine Learning"" (M2073), which is also an elective module. |  | In other words, while Advanced","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","Advanced Machine Learning is not a compulsory course for Data Science students at the TUHH. However, it is highly recommended as part of the elective curriculum to provide students with in-depth knowledge and skills in machine learning techniques, which are increasingly becoming essential tools in data science applications. Students who choose to take Advanced Machine Learning will gain a deeper understanding of the theoretical foundations and practical implementation of machine learning algorithms, enhancing their overall data science capabilities."
HyDE,Q09,medium,Which TUHH programs include Advanced Machine Learning in their curriculum?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, and Theoretical Mechanical Engineering.",0,0,0,0.0,10.68,"The Advanced Machine Learning module (M1552) is part of three different programs at TUHH: |  | 1. Master's in Data Science: This program matches the student's interests as it focuses on data science and machine learning, which are closely related fields. | 2. Master's in Computer Science: This","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The Technical University of Hamburg (TUHH) offers Advanced Machine Learning as part of its Master's program in Computer Science and Engineering (MSc CSE), which is also included in the curriculum for the Master's program in Data Science and Analytics (MSc DSA). Additionally, Advanced Machine Learning is a module within the Master's program in Artificial Intelligence and Robotics (MSc AIR) at TUHH. Furthermore, it is also part of the curriculum for the Master's program in Business Informatics (MSc BI), which focuses on applying machine learning techniques to business problems."
HyDE,Q10,medium,What is the workload for the Advanced Machine Learning module?,Total workload 124 hours: Independent Study Time 62 h + Study Time in Lecture 28 h for the course component.,0,1,1,0.2,9.87,The workload for the Advanced Machine Learning module (M1552) consists of: |  | *   Independent Study Time: 2 hours/week | *   Study Time in Lecture: 2 hours/week,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | appropriate machine learning algorithm. |  | Autonomy The  module  places  a  particular  emphasis  on  enabling  students  to  achieve  the  competence  level  both  in  group  work  (homework |  | assignments) as well as individually (during the exercises). |  | Workload in Hours Independent Study Time 124, Study Time in Lecture 56 |  | Credit points 6 |  | Course achievement Compulsory Bonus | 20 % |  | No |  | Form |","The workload for the Advanced Machine Learning module at the Technical University Hamburg Harbour (TUHH) consists of a combination of lectures, seminars, and self-study components. Students can expect to spend approximately 10-15 hours per week on coursework, including reading assignments, group discussions, and individual project work. Additionally, students are required to complete a final project that accounts for around 20% of the overall module grade, demonstrating their ability to apply advanced machine learning concepts in a practical setting."
HyDE,Q11,medium,How many hours per week is the Advanced Machine Learning lecture?,2 hours/week lecture + 2 hours/week recitation (small group) = 4 hrs/wk total.,0,1,1,0.333,8.27,"The course ""Advanced Machine Learning"" (L2323) has a workload of 2 hours per week, with an independent study time of 62 hours and a study time in lecture of 28 hours.",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,"The Advanced Machine Learning lecture at the Technical University Hamburg Harbor (TUHH) meets twice a week, with each session lasting approximately 2 hours. The total weekly commitment for this course is therefore around 4 hours. Please note that the exact schedule and duration may be subject to change, and it's always best to check the official TUHH module handbook or contact the department directly for the most up-to-date information."
