strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
Hybrid + Rerank,Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",1,1,1,1.0,4.6,"Based on the provided context, it appears that there are multiple modules across different programs at TUHH that cover topics related to deep learning and neural networks. |  | However, without more specific information about your interests or goals, it's difficult to recommend a single module.  |  | That being said, I can suggest that","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | skills to design, implement, and understand their own deep learning models. We will use Python and the deep learning framework |  | PyTorch (Geometric). |  | Topics Covered: |  | 1. Intro: Text and Graphs as Data |  | 2. Word Embeddings |  | 3. Fundamentals of Deep Learning |  | 4. Dependency Parsing |  | 5. Recurrent Neural Networks for Text |  | 6. Contextual Word Embeddings with Transformers |  | 7. Analyzing Graphs |",N/A
Hybrid + Rerank,Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,1,1,1,1.0,4.36,"Based on your interest in Generative Adversarial Networks, I would recommend taking the ""Generative Adversarial Neural Networks"" module within the Master's Data Science program. This module seems to be a hands-on session that covers various aspects of GANs, including representation learning and generative models","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | 4.  Adversarial Attacks |  | 5.  Recurrent Neural Networks: idea, dynamical systems, training, LSTM |  | 6.  Residual Neural Networks |  | 7.  Neural ODEs |  | 8.  Autoencoder and Generative Adversarial Networks |  | 9.  Attention and Transformers |  | Literature |  | 1.  Skript |  | 2.  Online-Werke: |  | http://neuralnetworksanddeeplearning.com/ |  | https://www.deeplearningbook.org/",N/A
Hybrid + Rerank,Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",1,1,1,1.0,4.42,"Based on your interest in working in AI research, I would recommend focusing on the Master's program in Computer Science (Masters Comp Sci) or Data Science (Masters Data Sci). Both programs offer a strong foundation in machine learning and artificial intelligence. |  | The Masters Comp Sci program seems like a good fit",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,4.36,"Based on your interest in working in teams, I would recommend the Masters Comp Sci module. This module focuses on concepts learned in the lecture being implemented on a hardware platform within small groups, where students learn to work together, develop solutions, and collaborate effectively. |  | In this module, you will have the opportunity","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Conduct security evaluations of software systems. |  | Write secure code. |  | Fix vulnerable code. |  | Personal Competence |  | Social Competence The project is done in groups and in close cooperation  within the teammates is required. Upon the completion of this modules, |  | students will be able to: |  | Interact and collaborate effectively in an agile team. |  | Coordinate development effort. |  | Resolve conflicts",N/A
Hybrid + Rerank,Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",0,0,0,0.0,3.93,"Based on the provided context, it appears that you have a strong foundation in physics, which is a relevant background for pursuing a career in data science. The master's program in data science at TUHH optimally prepares graduates for research and development roles in academic or industrial environments. |  | Given your physics background,","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Data Science: Core Qualification: Compulsory |  | Electrical  Engineering  and  Information  Technology:  Specialisation  Microwave  Engineering,  Optics,  and  Electromagnetic |  | Compatibility: Compulsory |  | Electrical Engineering and Information Technology: Specialisation Medical Technology: Compulsory |  | Electrical Engineering and Information Technology: Specialisation Information and Communication Systems: Comp",N/A
Hybrid + Rerank,Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,1,1,1,1.0,4.02,"Based on the provided context, I can identify two programs that involve Python programming: |  | 1. Masters Comp Sci | Module: M2001 - Reinforcement Learning (Python programming is mentioned as a required skill) | 2. Masters ICS | Module: Unknown - Unknown Module (Python programming is mentioned as a",Program: Masters Comp Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,1,1,1,1.0,3.7,The Advanced Machine Learning course (L2322) is taught in English.,"Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ",N/A
Hybrid + Rerank,Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,1,1,1,1.0,3.47,"The Master of Science Data Science program at TUHH is a two-year program, consisting of four semesters, starting each year in October.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | The program is organized as a two-year program (four semesters) and begins each year in October. It consists of two and a half semesters of lectures | and  lab  courses  and  one  and  a  half  semesters  devoted  to  working  in  a  research  team  (project  work)  and  writing  the  master's  thesis.  The  curriculum | oﬀers a lot of freedom to set your own focus in the ﬁeld of data science. The academic degree of Mast,N/A
Hybrid + Rerank,Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,1,1,1,1.0,3.91,"According to the provided context, I don't have enough information about that in the provided documents. The context only shows the general admission requirements for Master's Thesis (M-002) across various programs, but it does not specifically mention the admission requirements for the Data Science master program.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module M-002: Master Thesis |  | Courses |  | Title |  | Module Responsible Professoren der TUHH |  | Admission Requirements |  | According to General Regulations §21 (1): |  | Typ |  | Hrs/wk |  | CP |  | At least 60 credit points have to be achieved in study programme. The examinations board decides on exceptions. |  | Recommended Previous |  | Knowledge |  | Educational Objectives After taking part successfully, stude",N/A
Hybrid + Rerank,Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,1,1,1,1.0,4.47,"The recommended literature for the Advanced Machine Learning module is: |  | 1. John D. Kelleher, Fundamentals of Machine Learning for Predictive Data Analytics: Algorithms, Worked Examples, and Case Studies (MIT Press) | 2. Tom M. Mitchell, Machine Learning | 3. Kevin P. Murphy","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec",N/A
Hybrid + Rerank,Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,1,1,1,1.0,3.55,"The Data Science program at TUHH focuses on extracting insights from data to inform decision-making, with a strong emphasis on computer science skills. In contrast, the Computer Science program has a broader scope, covering both theoretical foundations and practical applications. |  | If you're interested in applying data-driven approaches to real-world problems","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Following Curricula |  | Data Science: Specialisation II. Computer Science: Elective Compulsory |  | Information and Communication Systems: Specialisation Communication Systems, Focus Software: Elective Compulsory |  | Information  and  Communication  Systems:  Specialisation  Secure  and  Dependable  IT  Systems,  Focus  Software  and  Signal |  | Processing: Elective Compulsory",N/A
Hybrid + Rerank,Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",1,1,1,1.0,4.68,"The Masters Data Sci and Masters Comp Sci programs both share the Advanced Machine Learning (M1552) module.  |  | I recommend considering the Masters Data Sci program because it is likely to provide a strong foundation in machine learning, which can be beneficial for students interested in reinforcement learning. The Advanced Machine Learning module",Program: Masters ICS | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |  | T,N/A
Hybrid + Rerank,Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",1,1,1,1.0,4.51,"Based on the provided context, I can answer your question. |  | The Masters Comp Sci program involves machine learning in its lectures, specifically: |  | * Machine Learning I and II | * Advanced Machine Learning | * Programming Paradigms |  | Additionally, the Masters Data Sci program also involves machine learning in its lectures, specifically",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,4.54,"After completing the Master's in Data Science at TUHH, you can expect to acquire a range of skills that enable you to apply data science methods to solve complex problems. Specifically, you will be able to: |  | * Apply acquired knowledge to solve specific problems | * Recognize patterns in unstructured data and","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Educational Objectives After taking part successfully, students have reached the following learning results |  | and then the Master seminar. |  | Professional Competence |  | Knowledge |  | Systematic literature reviews |  | Experimental software engineering |  | Design science |  | Good scientific practice |  | Scientific writing |  | Presenting scientific results using LaTeX |  | Visualization of scientific results | ",N/A
Hybrid + Rerank,Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,5.54,"Based on your interest in combining engineering with advanced mathematics, I would recommend the Master's program in Mechatronics. This program offers a strong foundation in both engineering and mathematical disciplines, which aligns with your interests. |  | The Mechatronics program at TUHH provides a comprehensive education that covers both the technical",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Electrical Engineering: Specialisation Control and Power Systems Engineering: Elective Compulsory |  | Energy Systems: Core Qualification: Elective Compulsory |  | Aircraft Systems Engineering: Core Qualification: Elective Compulsory |  | Interdisciplinary Mathematics: Specialisation II. Numerical - Modelling Training: Compulsory |  | Mechatronics: Core Qualification: Elective Compulsory |  | Technomathematics: Specialis,N/A
Hybrid + Rerank,Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,1,1,1,1.0,4.86,"Yes, there are some modules that are compulsory across multiple TUHH master programs.  |  | The interdisciplinary compulsory modules on operations & management (6 CP) and on non-technical courses (6 CP) are part of the core qualification for all Masters Data Sci, Masters MEM, Masters Comp Sci, Masters MEM","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  and  on  non-technical  courses  (6  CP).  As  an  additional  module,  the  core | qualification also contains a technical complementary course, where students can choose an",N/A
HyDE,Q01,easy,What is the module Advanced Machine Learning about?,"Advanced Machine Learning (M1552) covers neural networks, backpropagation, CNNs, RNNs, GANs, Autoencoders and Transformers. It is worth 6 CP, examined by a 90-minute written exam, and taught in English in the winter semester.",1,1,1,1.0,9.89,"The module ""Advanced Machine Learning"" (L2322) covers the basics of machine learning, including feedforward neural networks, convolutional neural networks, and adversarial attacks. It also provides an overview of the layout of neural nets, universal approximation, and NP-completeness. |  | This module seems to","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The module ""Advanced Machine Learning"" (Kurs: Fortgeschrittene Maschinelles Lernen) at the Technical University Hamburg Harbour and Engineering (TUHH) provides an in-depth exploration of advanced machine learning techniques, including deep learning, natural language processing, and reinforcement learning. Students will learn to apply these methods to real-world problems, such as computer vision, speech recognition, and predictive modeling, using a range of programming languages and tools. Through a combination of lectures, discussions, and project work, students will develop the skills and knowledge needed to design and implement complex machine learning systems in various domains."
HyDE,Q02,easy,How many credit points is the Advanced Machine Learning module worth?,6 credit points (CP).,1,1,1,1.0,6.85,The Advanced Machine Learning module (M1552) is worth 3 ECTS credits.,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The Advanced Machine Learning module is worth 6 credit points and is part of the Master's programme in Computer Science at the Technical University Hamburg Harbour (TUHH). This module contributes to a total of 180 credit points required for completion of the Master's degree. The credit point value may be subject to change, so students are advised to check the current module description and course catalogue for the most up-to-date information."
HyDE,Q03,easy,What are the recommended prerequisites for Advanced Machine Learning?,"Mathematics I-III, Numerical Mathematics / Numerics, and programming skills preferably in Python.",1,1,1,1.0,8.33,"The recommended prerequisites for Advanced Machine Learning (M1552) are: |  | 1. Mathematics I-III | 2. Numerical Mathematics 1/ Numerics | 3. Programming skills, preferably in Python |  | These prerequisites suggest that students should have a strong foundation in mathematical and numerical concepts, as well as","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","For the course ""Advanced Machine Learning"" (MA 311), prior knowledge of machine learning fundamentals is assumed, including experience with supervised and unsupervised learning algorithms, neural networks, and deep learning techniques. Students are expected to have a solid understanding of mathematical optimization methods, probability theory, and linear algebra, as well as programming skills in Python or R. Additionally, familiarity with data preprocessing, feature engineering, and model evaluation metrics is also recommended."
HyDE,Q04,easy,Who is responsible for the Advanced Machine Learning module at TUHH?,Dr. Jens-Peter Zemke.,1,1,1,1.0,6.97,Dr. Jens-Peter Zemke is the Module Responsible for the Advanced Machine Learning (M1552) module at TUHH.,Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,"The Advanced Machine Learning module at the Hamburg University of Technology (TUHH) is taught by the Department of Computer Science, which is part of the Faculty of Mathematics and Physics. The module is typically led by a team of lecturers from the department's research groups in machine learning and artificial intelligence. Students can expect to learn from experienced academics who are actively involved in research and industry applications in these areas."
HyDE,Q05,easy,What type of examination does the Advanced Machine Learning module use?,"Written exam, 90 minutes.",0,0,0,0.0,7.67,"I don't have enough information about that in the provided documents. The context only mentions the educational objectives and learning results for the Masters Mechatronics program, but it does not specify any details about an ""Advanced Machine Learning"" module.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | individual background of the students will be taken into consideration in the oral exam. |  | Educational Objectives After taking part successfully, students have reached the following learning results |  | Professional Competence |  | Knowledge The students know basic machine learning concepts and learning strategies. They are aware of speciﬁc opportunities, challenges |  | and  approaches  of  machine  learning  in  va","The Advanced Machine Learning module at the Technical University Hamburg-Harburg (TUHH) employs a combination of written and practical assessments to evaluate student understanding. The written component consists of multiple-choice questions, short-answer questions, and essay-style responses, while the practical assessment involves completing machine learning projects or participating in group-based problem-solving exercises. A final oral examination may also be required, where students are expected to present their project work and defend their solutions against a panel of examiners."
HyDE,Q06,medium,What topics are taught in the Advanced Machine Learning lecture?,Basics of neural nets; feedforward networks and backpropagation; CNNs; RNNs; adversarial attacks; residual networks; neural ODEs; autoencoders; GANs; attention and transformers.,1,1,1,1.0,8.58,"The Advanced Machine Learning lecture (L2322) covers various topics related to machine learning, including: |  | 1. Basics: analogy; layout of neural nets, universal approximation, NP-completeness | 2. Feedforward Neural Networks: backpropagation, variants of Stochastic Gradients | 3. Conv","Program: Masters Comp Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ","In the Advanced Machine Learning lecture at the Technical University Hamburg Harbor (TUHH), students can expect to explore advanced topics such as deep learning architectures, transfer learning, and reinforcement learning. The course also covers specialized areas like natural language processing, computer vision, and generative models, providing a comprehensive understanding of modern machine learning techniques. Additionally, the lecture delves into the latest advancements in machine learning, including explainability methods, fairness and bias mitigation, and applications in real-world domains."
HyDE,Q07,easy,In which semester is the Advanced Machine Learning course offered?,Winter semester (WiSe).,0,1,1,0.5,7.84,"The Advanced Machine Learning (L2322) course is part of the Masters Comp Sci program, Module M1552 - Advanced Machine Learning. |  | This module matches your interests in machine learning as it covers advanced topics and builds upon previous knowledge in mathematics and programming.","Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L3007 | ECTS: 1 |  | Course L3007: Machine Learning in High-Frequency Technology and Radar |  | Typ Lecture |  | Hrs/wk 1 |  | CP 1 |  | Workload in Hours Independent Study Time 16, Study Time in Lecture 14 |  | Lecturer Prof. Alexander Kölpin |  | Language EN |  | Cycle SoSe |  | Content Modern  high-frequency  systems  beneﬁt  massively  from  machine  learning  methods.  In  applications  where  rule-based  algorithms","The Advanced Machine Learning course (MATH 312) is typically offered in the winter semester at the Technical University Hamburg Elbstrand (TUHH). The exact dates of the course may vary from year to year, but it usually takes place from mid-January to late April. Students are advised to check the official TUHH course catalog or contact the department for the most up-to-date information on the course schedule and availability."
HyDE,Q08,medium,Is Advanced Machine Learning compulsory for Data Science students?,Yes — it is listed as Core Qualification: Compulsory in the Data Science curriculum.,0,0,0,0.0,8.18,"No, Advanced Machine Learning is not a compulsory module for Data Science students. According to the provided context, it is actually a recommended module with no admission requirements, and its content seems to be more focused on practical experience and hands-on project assignments rather than being a core part of the Data Science program. |  | ","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","Advanced Machine Learning is not a compulsory course for Data Science students at the TUHH. However, it is highly recommended as part of the elective curriculum to provide students with in-depth knowledge and skills in machine learning techniques, which are increasingly becoming essential tools in data science applications. Students who choose to take Advanced Machine Learning will gain a deeper understanding of the theoretical foundations and practical implementation of machine learning algorithms, enhancing their overall data science capabilities."
HyDE,Q09,medium,Which TUHH programs include Advanced Machine Learning in their curriculum?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, and Theoretical Mechanical Engineering.",0,0,0,0.0,9.01,"The Master's program in Mechatronics, Master's program in Comp Sci, and Master's program in Data Science all include the module ""Advanced Machine Learning"" (M1552) in their curriculum. |  | I would recommend the Master's program in Data Science as it matches your interests in machine learning.","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec","The Technical University of Hamburg (TUHH) offers Advanced Machine Learning as part of its Master's program in Computer Science and Engineering (MSc CSE), which is also included in the curriculum for the Master's program in Data Science and Analytics (MSc DSA). Additionally, Advanced Machine Learning is a module within the Master's program in Artificial Intelligence and Robotics (MSc AIR) at TUHH. Furthermore, it is also part of the curriculum for the Master's program in Business Informatics (MSc BI), which focuses on applying machine learning techniques to business problems."
HyDE,Q10,medium,What is the workload for the Advanced Machine Learning module?,Total workload 124 hours: Independent Study Time 62 h + Study Time in Lecture 28 h for the course component.,0,0,0,0.0,7.44,The workload for the Advanced Machine Learning (M1552) module consists of: |  | * Independent Study Time: 2 hours/week | * Study Time in Lecture: 2 hours/week,"Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | appropriate machine learning algorithm. |  | Autonomy The  module  places  a  particular  emphasis  on  enabling  students  to  achieve  the  competence  level  both  in  group  work  (homework |  | assignments) as well as individually (during the exercises). |  | Workload in Hours Independent Study Time 124, Study Time in Lecture 56 |  | Credit points 6 |  | Course achievement Compulsory Bonus | 20 % |  | No |  | Form |","The workload for the Advanced Machine Learning module at the Technical University Hamburg Harbour (TUHH) consists of a combination of lectures, seminars, and self-study components. Students can expect to spend approximately 10-15 hours per week on coursework, including reading assignments, group discussions, and individual project work. Additionally, students are required to complete a final project that accounts for around 20% of the overall module grade, demonstrating their ability to apply advanced machine learning concepts in a practical setting."
HyDE,Q11,medium,How many hours per week is the Advanced Machine Learning lecture?,2 hours/week lecture + 2 hours/week recitation (small group) = 4 hrs/wk total.,0,1,1,0.5,7.4,"I don't have enough information about that in the provided documents. The question asks for the number of hours per week for the ""Advanced Machine Learning"" lecture, but the context only provides information on the ""Machine Learning I and II"", ""Lectures at TUHH:"", and ""Additional recommended knowledge",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,"The Advanced Machine Learning lecture at the Technical University Hamburg Harbor (TUHH) meets twice a week, with each session lasting approximately 2 hours. The total weekly commitment for this course is therefore around 4 hours. Please note that the exact schedule and duration may be subject to change, and it's always best to check the official TUHH module handbook or contact the department directly for the most up-to-date information."
HyDE,Q12,hard,What is the difference between Core Qualification and Elective modules in the Data Science program?,Core Qualification modules are compulsory for all program students. Elective modules are optional and allow specialisation in a sub-field.,1,1,1,1.0,8.31,"In the Master's Data Sci program, there are two types of modules: Core Qualification and Elective modules. |  | Core Qualification modules are compulsory and form the core of the program. They include a seminar (3 CP), a lecture on scientific methods (3 CP), a research project (12 CP","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  and  on  non-technical  courses  (6  CP).  As  an  additional  module,  the  core | qualification also contains a technical complementary course, where students can choose an","In the Data Science program at TUHH, Core Qualifications (Kernqualifikationen) are mandatory modules that provide foundational knowledge in data science fundamentals, including statistics, machine learning, and programming. In contrast, Elective Modules (Wahlfächer) allow students to specialize in specific areas of data science, such as natural language processing, computer vision, or data engineering, and can be tailored to their individual interests and career goals. By completing a combination of both Core Qualifications and Elective Modules, students can develop a comprehensive understanding of the field and prepare themselves for various careers in data science."
HyDE,Q13,hard,How many total credit points are needed to finish the Data Science master?,120 credit points — standard for a 4-semester German M.Sc.,1,1,1,1.0,6.56,"According to the provided context, it is stated that ""At least 60 credit points have to be achieved in study programme."" This means that a minimum of 60 credit points are required to complete the Master's program in Data Science.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module M-002: Master Thesis |  | Courses |  | Title |  | Module Responsible Professoren der TUHH |  | Admission Requirements |  | According to General Regulations §21 (1): |  | Typ |  | Hrs/wk |  | CP |  | At least 60 credit points have to be achieved in study programme. The examinations board decides on exceptions. |  | Recommended Previous |  | Knowledge |  | Educational Objectives After taking part successfully, stude","For the Master's program in Data Science at the Technical University Hamburg Harbor (TUHH), students require a total of 120 credit points to complete the degree. This includes both core courses and elective modules, which must be completed within the standard duration of two years. The exact distribution of credits between core and elective components may vary depending on individual course selections."
