strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
Hybrid + Rerank,Q04,easy,Who is responsible for the Advanced Machine Learning module at TUHH?,Dr. Jens-Peter Zemke.,1,1,1,1.0,3.71,Dr. Jens-Peter Zemke is the Module Responsible for the Advanced Machine Learning (M1552) module at TUHH.,Program: Masters ICS | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |  | T,N/A
Hybrid + Rerank,Q05,easy,What type of examination does the Advanced Machine Learning module use?,"Written exam, 90 minutes.",1,1,1,1.0,4.73,"The Advanced Machine Learning module uses a combination of written exams (CP) and independent study time. Specifically, it has a workload of 62 hours for independent study and 28 hours for study in lecture, with a total of 3 ECTS points.","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec",N/A
Hybrid + Rerank,Q06,medium,What topics are taught in the Advanced Machine Learning lecture?,Basics of neural nets; feedforward networks and backpropagation; CNNs; RNNs; adversarial attacks; residual networks; neural ODEs; autoencoders; GANs; attention and transformers.,1,1,1,1.0,6.86,"The Advanced Machine Learning lecture covers four main topics: |  | 1. Basics: analogy; layout of neural nets, universal approximation, NP-completeness | 2. Feedforward Neural Networks: backpropagation, variants of Stochastistic Gradients | 3. Convolutional Neural Networks: idea, layout, FFT and Winograds algorithms, implementation details | 4. Adversarial Attacks |  | These topics are covered in the Advanced Machine Learning course L2322, which is part of the Masters Mechatronics program (Module M1552).","Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ",N/A
Hybrid + Rerank,Q07,easy,In which semester is the Advanced Machine Learning course offered?,Winter semester (WiSe).,1,1,1,1.0,3.76,The Advanced Machine Learning course (L2322) is offered in the Winter Semester (SoSe).,"Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L2003 | ECTS: 2 |  | Course L2003: Basics of Machine Learning |  | Typ Lecture |  | Hrs/wk 1 |  | CP 2 |  | Workload in Hours Independent Study Time 46, Study Time in Lecture 14 |  | Lecturer Prof. Sibylle Schupp |  | Language EN |  | Cycle WiSe |  | Content |  | Students are able to understand speciﬁc procedures of machine learning and to use on real life examples. Students are able to use |  | appropriate procedures for giv",N/A
Hybrid + Rerank,Q08,medium,Is Advanced Machine Learning compulsory for Data Science students?,Yes — it is listed as Core Qualification: Compulsory in the Data Science curriculum.,0,0,0,0.0,4.53,"Yes, Advanced Machine Learning (L2322) is a compulsory module for Data Science students as part of the ""Computational Methods and Machine Learning in Engineering"" core qualification.  |  | This module matches the student's interests in Data Science by providing advanced knowledge in machine learning, which is a crucial aspect of the field.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning",N/A
Hybrid + Rerank,Q09,medium,Which TUHH programs include Advanced Machine Learning in their curriculum?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, and Theoretical Mechanical Engineering.",1,1,1,1.0,6.29,"Based on the provided context, I found that Advanced Machine Learning is a lecture at TUHH, and it is recommended as a prerequisite for the Master's program in Data Science. Additionally, Machine Learning I and II are also recommended as prerequisites. |  | Therefore, I would recommend the Masters Data Sci program to you, as it aligns with your interests in machine learning and data science. This program provides a comprehensive education in data science, including advanced machine learning techniques, which will help you develop a strong foundation in this field.",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q10,medium,What is the workload for the Advanced Machine Learning module?,Total workload 124 hours: Independent Study Time 62 h + Study Time in Lecture 28 h for the course component.,1,1,1,1.0,4.92,The workload for the Advanced Machine Learning module (Course L2323) is as follows: |  | - Independent Study Time: 62 hours | - Study Time in Lecture: 28 hours |  | This suggests that students will need to dedicate a significant amount of time to independent study and also attend lectures regularly.,"Program: Masters Comp Sci | Module: Unknown - Unknown Module | Course: L2323 | ECTS: 3 |  | Course L2323: Advanced Machine Learning |  | Typ Recitation Section (small) |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content See interlocking course |  | Literature See interlocking course |  |  | Module Manual M.Sc. ""Computer Science""",N/A
Hybrid + Rerank,Q11,medium,How many hours per week is the Advanced Machine Learning lecture?,2 hours/week lecture + 2 hours/week recitation (small group) = 4 hrs/wk total.,1,1,1,1.0,4.37,"I don't have enough information about that in the provided documents. The question asks for the ""Advanced Machine Learning"" lecture, but none of the provided context mentions such a course.","Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L2003 | ECTS: 2 |  | Course L2003: Basics of Machine Learning |  | Typ Lecture |  | Hrs/wk 1 |  | CP 2 |  | Workload in Hours Independent Study Time 46, Study Time in Lecture 14 |  | Lecturer Prof. Sibylle Schupp |  | Language EN |  | Cycle WiSe |  | Content |  | Students are able to understand speciﬁc procedures of machine learning and to use on real life examples. Students are able to use |  | appropriate procedures for giv",N/A
Hybrid + Rerank,Q12,hard,What is the difference between Core Qualification and Elective modules in the Data Science program?,Core Qualification modules are compulsory for all program students. Elective modules are optional and allow specialisation in a sub-field.,1,1,1,1.0,7.46,"In the Master's Data Sci program, there are two types of modules: Core Qualifications and Elective modules. |  | Core Qualifications are compulsory modules that are part of the standard curriculum. They provide a solid foundation in the field and are essential for completing the degree. Examples include ""Data Science: Core Qualification"" and ""Microelectronics and Microsystems: Core Qualification"". |  | Elective modules, on the other hand, are optional and allow students to specialize or explore specific areas of interest within the program. These modules can be chosen based on individual preferences and career goals. |  | In summary, while both types of modules contribute to a student's education in Data Science, Core Qualifications provide a fundamental foundation, whereas Elective modules offer flexibility and specialization opportunities.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Following Curricula |  | Data Science: Specialisation IV. Special Focus Area: Elective Compulsory |  | Data Science: Specialisation I. Data Science & Mathematics: Elective Compulsory |  | Mechatronics: Core Qualification: Elective Compulsory |  | Mechatronics: Technical Complementary Course: Elective Compulsory |  | Technomathematics: Specialisation I. Mathematics: Elective Compulsory |  | Technomathematics: Specialisati,N/A
Hybrid + Rerank,Q13,hard,How many total credit points are needed to finish the Data Science master?,120 credit points — standard for a 4-semester German M.Sc.,1,1,1,1.0,4.66,"According to the provided context, it is stated that ""At least 60 credit points have to be achieved in study programme"" (General Regulations §21 (1)). |  | Therefore, to finish the Data Science master program, a minimum of 60 credit points are required.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | Professional Competence |  | Knowledge Familiarity with some ethical questions in the use of AI |  | Skills |  | Personal Competence |  | Social Competence -- |  | Autonomy -- |  | Workload in Hours Independent Study Time 124, Study Time in Lecture 56 |  | Credit points 6 |  | Course achievement None |  | Examination Subject theoretical and practical work |  | Examination duration and |  | x |  | scale |  | Assignment fo",N/A
Hybrid + Rerank,Q14,medium,I love mathematics and programming. What should I study at TUHH?,Data Science or Computer Science would suit you well — both require strong mathematical foundations and programming (Python).,0,0,0,0.0,6.66,"Based on your interests in mathematics and programming, I would recommend the Master's Comp Sci program at TUHH. This program offers a specialization in Mathematics, which aligns with your passion for mathematics. Additionally, as part of this specialization, you'll have access to elective compulsory courses that focus on mathematical topics, providing a strong foundation in mathematical concepts. |  | The cross-disciplinarily study offering ensures that the technical and non-technical aspects are integrated, allowing you to develop a comprehensive understanding of computer science. This program seems like a great fit for someone with your interests!","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  and  on  non-technical  courses  (6  CP).  As  an  additional  module,  the  core | qualification also contains a technical complementary course, where students can choose an",N/A
Hybrid + Rerank,Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",1,1,1,1.0,9.77,"Based on the provided context, it appears that there are multiple modules across different programs at TUHH that cover topics related to deep learning and neural networks. |  | However, without more specific information about your interests or goals, it's difficult to recommend a single module.  |  | That being said, I can suggest that you look into the ""Fundamentals of Deep Learning"" (Topic 3) in the Master's Data Science program, which covers the basics of deep learning and neural networks using PyTorch Geometric. |  | Alternatively, you may also want to explore other modules such as ""Recurrent Neural Networks for Text"" (Topic 5), ""Contextual Word Embeddings with Transformers"" (Topic 6), or ""Graph Neural Networks (GNNs)"" (Topic 10), which all cover specific aspects of deep learning and neural networks. |  | If you have any more information about your interests or goals, I'd be happy to try and provide a more tailored recommendation.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | skills to design, implement, and understand their own deep learning models. We will use Python and the deep learning framework |  | PyTorch (Geometric). |  | Topics Covered: |  | 1. Intro: Text and Graphs as Data |  | 2. Word Embeddings |  | 3. Fundamentals of Deep Learning |  | 4. Dependency Parsing |  | 5. Recurrent Neural Networks for Text |  | 6. Contextual Word Embeddings with Transformers |  | 7. Analyzing Graphs |",N/A
Hybrid + Rerank,Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,1,1,1,1.0,6.86,"Based on your interest in Generative Adversarial Networks, I would recommend taking the ""Generative Adversarial Neural Networks"" module within the Master's Data Science program. This module seems to be a hands-on session that covers various aspects of GANs, including representation learning and generative models. |  | I suggest this module because it appears to provide an in-depth exploration of GANs, which is a topic that aligns with your interest. Additionally, the fact that it's a hands-on session suggests that you'll have the opportunity to apply theoretical concepts to practical problems, making it a valuable learning experience.","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | 4.  Adversarial Attacks |  | 5.  Recurrent Neural Networks: idea, dynamical systems, training, LSTM |  | 6.  Residual Neural Networks |  | 7.  Neural ODEs |  | 8.  Autoencoder and Generative Adversarial Networks |  | 9.  Attention and Transformers |  | Literature |  | 1.  Skript |  | 2.  Online-Werke: |  | http://neuralnetworksanddeeplearning.com/ |  | https://www.deeplearningbook.org/",N/A
Hybrid + Rerank,Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",1,1,1,1.0,11.36,"Based on your interest in working in AI research, I would recommend focusing on the Master's program in Computer Science (Masters Comp Sci) or Data Science (Masters Data Sci). Both programs offer a strong foundation in machine learning and artificial intelligence. |  | The Masters Comp Sci program seems like a good fit for you, as it covers a broad range of topics in computer science, including programming paradigms, advanced machine learning, and lectures on machine learning I and II. This will provide you with a solid understanding of the theoretical foundations of AI and machine learning. |  | Additionally, the Masters Data Sci program also offers courses on machine learning, which can be beneficial for your future career in AI research. The module M2001 - Reinforcement Learning is particularly relevant to your interests, as it covers a key aspect of reinforcement learning, which is essential for developing intelligent agents that can learn from interactions with their environment. |  | Both programs will provide you with the necessary skills and knowledge to pursue a career in AI research. However, if I had to choose one, I would recommend the Masters Comp Sci program, as it offers a more comprehensive coverage of computer science topics, which can be beneficial for a wide range of applications in AI research.",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,7.51,"Based on your interest in working in teams, I would recommend the Masters Comp Sci module. This module focuses on concepts learned in the lecture being implemented on a hardware platform within small groups, where students learn to work together, develop solutions, and collaborate effectively. |  | In this module, you will have the opportunity to work in close cooperation with teammates, coordinate development efforts, resolve conflicts, and provide constructive feedback. The challenge-based project also encourages cross-group collaboration, which aligns with your preference for team-based projects. |  | Additionally, as part of the Masters Comp Sci program, you will be able to apply your knowledge and skills to real-world problems, which can help you develop a sense of autonomy and independence in your work.","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Conduct security evaluations of software systems. |  | Write secure code. |  | Fix vulnerable code. |  | Personal Competence |  | Social Competence The project is done in groups and in close cooperation  within the teammates is required. Upon the completion of this modules, |  | students will be able to: |  | Interact and collaborate effectively in an agile team. |  | Coordinate development effort. |  | Resolve conflicts",N/A
Hybrid + Rerank,Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",0,0,0,0.0,7.53,"Based on the provided context, it appears that you have a strong foundation in physics, which is a relevant background for pursuing a career in data science. The master's program in data science at TUHH optimally prepares graduates for research and development roles in academic or industrial environments. |  | Given your physics background, I would recommend applying to the Data Science program as it aligns with your interests and provides a solid foundation for working with large amounts of data. Additionally, the program's focus on applying data science methods, critically examining results, and further developing existing methods will likely appeal to someone with a physics background. |  | The program's emphasis on recognizing patterns in unstructured data and representing correlations appropriately also aligns with the analytical skills you may have developed through your physics studies.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Data Science: Core Qualification: Compulsory |  | Electrical  Engineering  and  Information  Technology:  Specialisation  Microwave  Engineering,  Optics,  and  Electromagnetic |  | Compatibility: Compulsory |  | Electrical Engineering and Information Technology: Specialisation Medical Technology: Compulsory |  | Electrical Engineering and Information Technology: Specialisation Information and Communication Systems: Comp",N/A
Hybrid + Rerank,Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,1,1,1,1.0,7.7,"Based on the provided context, I can identify two programs that involve Python programming: |  | 1. Masters Comp Sci | Module: M2001 - Reinforcement Learning (Python programming is mentioned as a required skill) | 2. Masters ICS | Module: Unknown - Unknown Module (Python programming is mentioned as a required skill) |  | Both of these modules seem to match the student's interests in reinforcement learning, which is a key area of focus for the Masters Comp Sci program. The Masters ICS program also appears relevant, but more information about its specific content would be needed to confirm this. |  | If you're interested in reinforcement learning and programming skills, I'd recommend considering the Masters Comp Sci program. It seems like a good fit for someone looking to develop expertise in this area.",Program: Masters Comp Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,1,1,1,1.0,3.92,The Advanced Machine Learning course (L2322) is taught in English.,"Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ",N/A
Hybrid + Rerank,Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,1,1,1,1.0,3.58,"The Master of Science Data Science program at TUHH is a two-year program, consisting of four semesters, starting each year in October.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | The program is organized as a two-year program (four semesters) and begins each year in October. It consists of two and a half semesters of lectures | and  lab  courses  and  one  and  a  half  semesters  devoted  to  working  in  a  research  team  (project  work)  and  writing  the  master's  thesis.  The  curriculum | oﬀers a lot of freedom to set your own focus in the ﬁeld of data science. The academic degree of Mast,N/A
Hybrid + Rerank,Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,1,1,1,1.0,4.1,"According to the provided context, I don't have enough information about that in the provided documents. The context only shows the general admission requirements for Master's Thesis (M-002) across various programs, but it does not specifically mention the admission requirements for the Data Science master program.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module M-002: Master Thesis |  | Courses |  | Title |  | Module Responsible Professoren der TUHH |  | Admission Requirements |  | According to General Regulations §21 (1): |  | Typ |  | Hrs/wk |  | CP |  | At least 60 credit points have to be achieved in study programme. The examinations board decides on exceptions. |  | Recommended Previous |  | Knowledge |  | Educational Objectives After taking part successfully, stude",N/A
Hybrid + Rerank,Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,1,1,1,1.0,5.01,"The recommended literature for the Advanced Machine Learning module is: |  | 1. John D. Kelleher, Fundamentals of Machine Learning for Predictive Data Analytics: Algorithms, Worked Examples, and Case Studies (MIT Press) | 2. Tom M. Mitchell, Machine Learning | 3. Kevin P. Murphy, Machine Learning: A Probabilistic Perspective","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec",N/A
Hybrid + Rerank,Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,1,1,1,1.0,5.6,"The Data Science program at TUHH focuses on extracting insights from data to inform decision-making, with a strong emphasis on computer science skills. In contrast, the Computer Science program has a broader scope, covering both theoretical foundations and practical applications. |  | If you're interested in applying data-driven approaches to real-world problems, I would recommend the Master's Data Science program at TUHH. This program provides a solid foundation in computer science, as well as specialized knowledge in data science, making it an excellent choice for those who want to combine technical expertise with analytical skills.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Following Curricula |  | Data Science: Specialisation II. Computer Science: Elective Compulsory |  | Information and Communication Systems: Specialisation Communication Systems, Focus Software: Elective Compulsory |  | Information  and  Communication  Systems:  Specialisation  Secure  and  Dependable  IT  Systems,  Focus  Software  and  Signal |  | Processing: Elective Compulsory",N/A
Hybrid + Rerank,Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",1,1,1,1.0,5.74,"The Masters Data Sci and Masters Comp Sci programs both share the Advanced Machine Learning (M1552) module.  |  | I recommend considering the Masters Data Sci program because it is likely to provide a strong foundation in machine learning, which can be beneficial for students interested in reinforcement learning. The Advanced Machine Learning module is already recommended as a prerequisite for the Masters Data Sci program, suggesting that it is an integral part of the curriculum.",Program: Masters ICS | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |  | T,N/A
Hybrid + Rerank,Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",1,1,1,1.0,6.19,"Based on the provided context, I can answer your question. |  | The Masters Comp Sci program involves machine learning in its lectures, specifically: |  | * Machine Learning I and II | * Advanced Machine Learning | * Programming Paradigms |  | Additionally, the Masters Data Sci program also involves machine learning in its lectures, specifically: |  | * Machine Learning I and II (which are also part of the Comp Sci program) |  | Both programs seem to have a strong focus on machine learning, making them suitable for students interested in this field.",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,8.81,"After completing the Master's in Data Science at TUHH, you can expect to acquire a range of skills that enable you to apply data science methods to solve complex problems. Specifically, you will be able to: |  | * Apply acquired knowledge to solve specific problems | * Recognize patterns in unstructured data and represent correlations appropriately | * Design and implement complex software systems | * Use data science methods in various application areas, considering application-specific requirements |  | These skills are designed to prepare you for a professional career in research and development, where you will be able to work with experts and laymen to communicate scientific contents and problems. You will also acquire comprehensive knowledge of the mathematical and computer science foundations of data science, enabling you to independently solve problems in this field. |  | I recommend considering the Master's program in Data Science because it provides a solid foundation in both theoretical concepts and practical application, preparing you for a career in research and development.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Educational Objectives After taking part successfully, students have reached the following learning results |  | and then the Master seminar. |  | Professional Competence |  | Knowledge |  | Systematic literature reviews |  | Experimental software engineering |  | Design science |  | Good scientific practice |  | Scientific writing |  | Presenting scientific results using LaTeX |  | Visualization of scientific results | ",N/A
Hybrid + Rerank,Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,8.78,"Based on your interest in combining engineering with advanced mathematics, I would recommend the Master's program in Mechatronics. This program offers a strong foundation in both engineering and mathematical disciplines, which aligns with your interests. |  | The Mechatronics program at TUHH provides a comprehensive education that covers both the technical aspects of engineering and the mathematical foundations necessary for advanced applications. The inclusion of Technomathematics as a specialisation I. Mathematics module suggests that the program places a strong emphasis on mathematical skills, which should satisfy your desire to combine engineering with advanced mathematics. |  | Additionally, the Mechatronics program's core qualification in Electrical Engineering, Control and Power Systems Engineering, provides a solid foundation for understanding complex systems and their mathematical modeling. This combination of technical and mathematical expertise makes Mechatronics an excellent choice for students who want to pursue a career that requires both engineering and mathematical skills.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Electrical Engineering: Specialisation Control and Power Systems Engineering: Elective Compulsory |  | Energy Systems: Core Qualification: Elective Compulsory |  | Aircraft Systems Engineering: Core Qualification: Elective Compulsory |  | Interdisciplinary Mathematics: Specialisation II. Numerical - Modelling Training: Compulsory |  | Mechatronics: Core Qualification: Elective Compulsory |  | Technomathematics: Specialis,N/A
Hybrid + Rerank,Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,1,1,1,1.0,5.78,"Yes, there are some modules that are compulsory across multiple TUHH master programs.  |  | The interdisciplinary compulsory modules on operations & management (6 CP) and on non-technical courses (6 CP) are part of the core qualification for all Masters Data Sci, Masters MEM, Masters Comp Sci, Masters MEMS, and Masters ICS programs. |  | These modules provide a common foundation across different specializations, allowing students to develop a broad understanding of various aspects of their chosen field.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  and  on  non-technical  courses  (6  CP).  As  an  additional  module,  the  core | qualification also contains a technical complementary course, where students can choose an",N/A
HyDE,Q01,easy,What is the module Advanced Machine Learning about?,"Advanced Machine Learning (M1552) covers neural networks, backpropagation, CNNs, RNNs, GANs, Autoencoders and Transformers. It is worth 6 CP, examined by a 90-minute written exam, and taught in English in the winter semester.",1,1,1,1.0,10.81,"The module ""Advanced Machine Learning"" (L2322) covers the basics of machine learning, including feedforward neural networks, convolutional neural networks, and adversarial attacks. It also provides an overview of the layout of neural nets, universal approximation, and NP-completeness. |  | This module seems to be a foundational course in machine learning, covering key concepts that are relevant to various fields, including computer science, data science, and mechatronics.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The module ""Advanced Machine Learning"" (Kurs: Fortgeschrittene Maschinelles Lernen) at the Technical University Hamburg Harbour and Engineering (TUHH) provides an in-depth exploration of advanced machine learning techniques, including deep learning, natural language processing, and reinforcement learning. Students will learn to apply these methods to real-world problems, such as computer vision, speech recognition, and predictive modeling, using a range of programming languages and tools. Through a combination of lectures, discussions, and project work, students will develop the skills and knowledge needed to design and implement complex machine learning systems in various domains."
